z,M,lon,lat
0.30796071,1.81809521,1.42092809,1.49218649
0.59894955,1.52224141,2.11682738,0.82895622
0.82601323,1.42073919,1.41102743,1.64839956
0.44611055,1.05372060,1.57712318,1.18183921
1.05852586,1.16959742,3.55671365,2.17957868
0.55614731,1.16048981,4.73417098,2.55757584
0.81599773,1.94847351,5.12504657,1.32052279
0.58457867,1.00495263,5.29097239,2.11685021
0.76810442,1.61266962,4.05088386,1.98159071
0.47700326,1.25237656,5.77848707,1.50678443
0.59733008,1.51132019,0.99793808,1.34449932
0.88523489,1.35419324,3.41434856,2.39248566
0.18819132,2.04244097,2.63202183,1.90571798
0.57912435,2.98887953,5.49214770,1.72385955
0.30739823,1.73676571,0.38942817,2.16680076
1.27713658,1.19884839,2.40583073,1.47608870
0.12653241,1.65374895,2.52593513,2.73779397
0.48384397,2.77816442,2.18388386,1.00572709
0.81819010,1.86533897,5.17836330,0.89044176
0.72172680,1.73663629,4.45590520,2.27220737
0.52507123,1.22401632,4.39262361,2.57494317
0.80405197,2.84390675,2.17439272,2.25698718
0.41197017,1.18022112,2.31988307,2.04093728
1.00946399,1.10154085,5.58347208,0.75297562
0.56054737,2.50554963,5.24995483,1.62913890
0.94888421,1.59230466,0.90846230,1.80301762
0.50641345,1.11218227,6.20151668,1.21748930
0.48777010,1.79187903,3.36766744,2.35000339
1.08259187,1.01685644,2.07347214,2.72459898
0.61103804,1.35486382,2.19556939,2.11132927
1.16335193,1.08246484,1.76469205,1.43104058
1.07167270,1.07042807,5.33358888,2.24298901
0.75098414,1.02317289,2.61817018,0.54389942
0.89511266,1.61435525,3.89430051,1.68107526
0.40501279,1.20975385,0.19045918,2.40155239
0.59139353,1.11278880,5.79507972,1.92303699
0.58803161,1.81814302,3.53005411,1.50487355
0.73096484,1.28198927,1.42168091,0.63237037
0.87820418,2.06221588,1.79340048,1.74789300
0.29992780,1.68399166,5.73223983,1.68204192
0.47297413,1.09064625,2.45173930,2.07348375
0.95968394,1.59449382,3.96175205,1.53340354
0.70115800,1.17214015,2.41297650,2.48236465
0.52835284,1.88252009,5.72829742,2.15333641
0.52659234,1.54251933,1.44053510,1.92443907
0.91238076,1.13492373,1.82471075,0.61920529
0.52167501,2.53242236,6.13623895,2.02761089
0.64355624,1.14768251,5.44119304,0.25293030
0.60713314,1.79164530,5.84891902,1.07409137
0.87123165,1.19111056,4.36798785,1.90981436
0.99805239,2.23763109,1.94354743,1.15113599
0.85716353,1.08896678,0.49187673,2.66922176
0.31786294,1.32327551,3.50896545,0.81694582
0.71105865,2.75892822,5.53737326,1.76094923
0.94109027,1.11044740,5.48187260,2.69061939
0.70606282,1.37776323,0.05615964,1.13293621
0.20275369,4.56023017,4.14833329,1.17210860
1.24314505,1.44978537,2.97274221,0.78471596
0.44015454,1.16901381,4.25095797,1.35285066
0.80999405,2.32529324,4.87247964,1.77546588
0.48385357,1.04323436,5.96576252,0.39696588
0.55163106,1.72870510,3.20467718,1.12118980
0.25197140,1.34579445,1.11858851,1.99442894
0.43783927,1.80683490,0.05287429,0.64952013
0.95747115,1.00214947,5.57689802,1.20707501
1.02105950,1.03923530,1.29750210,1.91616116
0.22706489,1.02574375,4.53500101,2.34965474
0.36026562,1.29618905,5.21878380,2.00189178
0.84926162,1.28388761,1.98203419,0.72482353
0.57970073,1.54290972,4.71621607,2.12771368
0.71943364,1.19793722,2.01037546,0.38390831
0.24732357,1.47652406,0.10373039,1.91173259
0.59840751,2.06616242,0.63091217,2.05074250
0.44333924,1.34201096,1.54920297,0.76984656
0.34836590,1.87035163,5.42329073,1.22442470
0.50569690,3.88278340,3.04850294,0.63824478
1.47475699,1.19059236,1.02925889,1.96165850
1.14980160,1.11498319,4.29912512,2.95679941
1.15393487,1.04235371,2.22995285,2.53566155
1.25490902,1.70468499,5.46449727,1.43085071
0.81395759,1.87166799,2.13356367,0.95433745
1.11373632,1.59742547,6.12462877,1.78316608
1.02866508,1.33025264,5.79767193,2.00748546
1.11540836,1.37877962,2.46184967,2.25335843
0.84081042,1.31032232,4.35758620,1.56254193
0.46352836,6.80020456,4.81262883,2.09442857
0.65798242,1.05065663,1.80918761,1.32886167
0.93193023,1.01778018,0.15827667,1.12002804
0.44870579,2.23523048,4.81484354,1.78991657
0.58076727,1.08474123,3.46207426,1.58724616
1.21616329,1.45433505,5.38438804,1.21401899
0.87517230,1.15615993,1.11628863,2.64181380
0.26479051,5.42595950,3.41663029,1.45545396
0.42869636,1.24052247,1.69388076,1.44660316
0.68497856,1.07216065,0.54963386,1.79936851
0.57952507,1.09239102,0.42266980,1.63131846
0.45745125,1.77516114,5.57900208,2.84932058
0.44789595,1.21534952,4.53935175,0.85801581
0.43520356,4.36698944,4.82950412,0.96551901
0.54767936,1.70677629,2.19176377,1.20436178
0.94191146,1.07664281,0.74602670,0.46682595
0.31177808,1.23448112,3.42736768,1.38004577
0.42387461,1.23360963,1.64947610,1.46252901
1.10807747,1.26026816,1.74316165,1.96684443
0.46226918,1.81761498,3.65360562,1.52036250
0.58521428,1.44065806,5.32112888,2.12082568
0.46830691,1.11247418,0.54853219,3.09932936
0.83723764,2.61972004,1.32411429,1.34271448
1.35676809,1.86515181,3.18842428,0.39446397
0.73300350,1.48508226,1.48091469,1.98953190
1.50884254,1.15979772,2.30387328,1.91365073
0.83085524,1.85156431,1.18060300,0.61269911
0.61040787,1.75236696,3.33085988,1.42835246
0.29386351,1.15594350,4.32602497,2.65609807
0.98363494,1.06246469,3.76048260,1.64632878
0.25613427,1.57928883,2.20359391,1.60902993
0.44591158,1.16904354,3.52484560,1.51065095
0.77196433,1.07327361,0.96370114,2.31419365
0.38742522,1.25926932,4.64912472,1.55634065
0.77511278,1.33013501,3.99754973,2.46557884
0.36332494,1.73073203,0.89957935,1.95022619
0.26901154,2.05391332,0.73812457,1.43447560
0.61539140,1.26556458,1.53860433,1.73164368
1.00019614,1.20896074,3.99950314,2.00740975
1.00643454,1.15573643,1.44314112,2.22897153
0.89900268,4.04946336,2.75049166,2.31287152
0.38353943,1.46367816,4.75501826,1.74664731
0.87996432,1.16529353,0.29468969,0.39421587
0.29853671,1.47692484,1.04061080,2.09487213
0.51504575,1.09774936,4.98903782,0.47068574
0.57598784,1.20121452,0.61102095,2.12032603
0.65722770,1.00724016,3.91401605,1.39495493
0.61464740,2.33299299,4.70742097,1.98507660
0.82370946,1.32968997,3.07552311,2.35617916
1.73205169,1.19744185,1.53079768,0.58440419
1.36674012,1.05602696,5.41586739,2.37966448
1.00995877,1.37749581,6.21348972,2.24381622
0.95769670,2.97000870,1.82312895,0.66534719
0.76499414,1.41947181,0.22401345,1.81618957
1.11646011,1.32085506,0.04268415,1.83813450
0.48583019,1.12489204,2.06789752,1.73346705
1.01351559,1.46284588,4.38014670,1.66149164
1.16565945,1.12265562,1.28089065,2.64511056
0.66606499,1.18389266,1.61259250,0.30029940
0.54405475,1.03823732,1.75902170,2.22759562
0.26418971,1.09314149,5.76638359,2.08106311
0.16295646,1.05497867,4.13202173,1.06435909
0.59466774,1.83365803,4.22074759,1.66982594
0.23670145,1.06722309,4.34652735,2.06956368
0.48781094,2.72524415,2.94159378,2.97666875
0.89512340,2.14486235,2.01958787,1.93497165
0.50301638,1.13497601,0.39763776,2.94602319
1.31939128,1.24734437,1.11511186,2.65549227
0.44686999,1.52645078,3.60922046,2.35347306
0.30109194,1.22360173,4.80651599,2.08410334
0.94081472,1.34172379,0.89118664,1.15183026
0.74017605,1.04581339,5.58691370,0.78192495
0.39946454,1.15154594,1.37487949,2.01764968
1.07470185,1.28291125,5.58737000,0.84935229
0.37538771,1.45227686,3.07209440,0.55677687
0.14694629,2.15287163,4.62877697,1.24980479
0.55726352,1.36717964,0.15582544,0.99545892
0.48197812,1.21182291,0.18994159,2.76202651
0.67249482,1.10901971,1.25988934,2.64851260
0.94155710,1.34598026,2.39460882,0.93872784
0.21207561,1.21903403,1.59435430,1.35720472
0.15026594,2.36213906,0.43773280,1.26069683
0.39178032,1.49143700,5.55345321,1.30793271
0.36747879,2.02563099,0.11996970,0.70721795
0.93032148,1.90296664,4.37573835,1.55632047
1.07107873,2.39310891,3.73804292,0.85923160
0.67054623,1.82769883,1.74658523,1.47555911
0.61452449,1.17207838,3.64191464,0.95474097
1.13731690,1.15318527,6.10304155,1.72332668
1.01520497,1.17165048,5.32260833,2.77256512
0.75223406,1.37167925,4.58266007,1.32647148
0.32717900,2.45306185,6.08871537,1.75372953
0.41431151,1.41406996,5.53736030,1.93195856
0.74860469,1.53434774,5.23776869,1.96645684
0.24695171,3.52840955,1.00399240,0.96093960
0.59845356,1.19078997,4.65642024,2.32760437
0.74566129,1.10430662,4.44458726,2.36622107
0.27704681,2.81808676,4.97753775,2.28976708
0.54141533,4.58036001,2.38111364,1.63775464
0.64911293,1.08324477,2.99561219,1.75261215
0.45430451,1.03583469,5.85688259,1.39665246
0.47461654,1.61472080,1.30697969,0.44435958
1.21440223,1.18550509,3.35086165,0.54861595
0.54588686,1.36189700,1.12516657,2.01656039
1.28429601,1.49319200,4.43264867,0.21824741
0.52824930,1.64274523,0.48018063,1.07242786
1.11915435,1.02039906,0.96955151,1.90835228
0.60055847,1.56022254,2.72683401,1.09440306
0.33638028,1.06323128,3.14404483,1.43191117
0.92251725,1.21366703,4.66657339,0.66914752
0.77842269,1.30781586,3.32395454,1.67763360
1.10752418,1.63852767,6.14150924,2.01040927
0.53515701,1.22365369,5.50545783,2.15101347
0.58798702,1.88550029,4.95881488,0.53494004
0.56662745,1.02566156,2.39967665,1.42711070
1.99956936,1.02119136,3.95934299,1.24548638
0.67003906,1.61135807,1.39349856,0.32065561
0.74915849,1.01580513,5.50825827,1.70358590
0.22376398,3.79951478,1.97901745,0.85282820
1.57290846,1.17164050,2.55382363,0.66502442
0.92749868,1.14356644,6.11830456,1.74146413
0.51664195,1.61853024,2.82321967,1.40769023
0.81073084,1.47198543,0.71154449,2.10068251
0.73486816,1.13403216,3.97170341,1.52428977
0.56660519,1.39098165,1.73680011,2.05028074
0.79231009,1.32758338,6.27318348,2.09741865
1.12666894,1.30753629,0.36278107,1.70601605
0.22399960,1.00774264,2.96712242,2.67197240
0.50439704,1.14548285,0.02059117,2.51963068
0.64864961,1.82899688,0.09853202,0.72279284
0.97951487,3.78432555,3.81097486,1.37999626
0.21666600,1.30122698,1.35410106,1.08541994
0.93719556,1.04363064,0.08590208,1.20145633
0.31455891,2.93531811,3.97839833,2.24768501
1.00444538,1.21128674,2.35262738,1.19029586
0.63701703,1.33371487,0.42490592,1.87325344
0.44448848,1.12920583,5.74391962,1.46613179
0.30020974,1.71786619,6.26926222,1.03771345
0.54367473,1.45159052,1.96040783,2.57859961
0.27943404,1.04805194,5.88131992,1.27095841
0.56497111,1.35544972,2.33243685,0.50347583
1.07058373,1.04078984,3.95915454,1.19027666
1.00253490,1.27946846,5.64085108,2.82167963
0.90447653,1.09681141,4.98759356,1.48012968
0.51235149,3.28224260,0.29817547,0.23598787
0.09308629,1.00910468,0.53684459,2.50716103
0.36484837,3.29219302,3.25616748,1.94517644
0.27856517,1.07938582,2.71338830,0.39976036
1.07643682,1.36997570,5.93001874,2.56187418
0.81503189,1.60914902,0.25854978,2.11501283
1.37453743,1.01838596,1.07856569,1.87251317
0.19485620,1.09996870,2.88040017,0.95656155
0.22123550,1.37370786,1.31211235,0.91931717
0.51666483,1.53315846,0.37322260,2.64321699
0.22824592,1.09583615,4.27477269,1.69700093
0.28528225,2.23688545,6.26026307,2.40190987
0.75434769,1.06703718,1.17063815,2.27078586
0.55849214,1.32732582,4.14461755,1.57125027
0.38724641,1.21640574,2.16267710,1.16919147
0.30111986,1.77654771,4.80022891,2.03663910
2.12041018,1.86460263,5.34594456,0.86952638
0.62713213,1.21086639,6.11425951,0.75282706
0.18593466,1.60713873,3.19130837,0.93646000
1.27101748,1.71315164,4.08395424,1.44993854
0.83514445,1.78147333,1.16803220,1.19282450
0.47830331,1.02858001,3.60737572,1.72312232
0.98215905,1.08972764,4.58626196,0.24668296
0.66049849,1.49699377,0.28605505,1.22827382
0.46007975,1.44831958,1.47635387,1.35794363
0.09897888,1.04689642,2.86231069,2.51504322
0.97665383,1.06107604,2.49339599,0.95110588
0.49520744,5.99489155,0.07138386,1.23408811
0.38231942,1.47895095,3.54647607,2.75064968
0.22924119,1.45609870,0.45528286,2.20341268
0.87762110,1.33766320,5.38286159,2.20395029
0.50792027,1.64736323,1.74192880,1.61112277
0.42371250,1.87968830,3.78905289,2.55753902
0.53259627,1.81916927,4.37045667,0.84970347
1.08102837,1.18519773,2.97987206,1.52003409
0.34799939,1.12281212,3.38654724,1.95112968
0.36295867,1.03295269,4.89957607,1.20898288
0.59359699,1.00942264,2.73300908,1.23850693
0.32822941,3.23233983,3.70704514,1.30111523
1.01287254,2.14257879,5.81870830,0.47019268
0.80068576,1.75167714,6.11338910,0.55951342
0.44468517,1.13949561,1.38268679,0.25240288
0.81555774,1.20515222,1.94084910,2.23585823
0.58678111,1.13653818,2.12147071,0.62762866
0.44744526,2.13113759,0.02091858,0.68097650
0.68020999,1.28269556,4.70030965,2.97718305
1.30329861,1.62914693,1.00455201,0.44377484
0.56291538,1.86377349,1.13843413,1.72091314
0.69191609,2.57155632,2.72048533,1.72789230
0.34213904,1.03248489,4.73774330,1.50859578
0.46423203,3.68303648,3.88977989,1.91122674
0.37676684,1.28803379,6.17860214,1.70430686
0.36428726,1.00458748,0.19483174,1.14680684
0.36361204,1.22507259,2.80944938,2.18286524
1.90266940,1.38047931,3.26033236,1.81489465
0.68417182,2.08119057,5.84712068,0.65143527
0.77617566,1.09493163,2.81544397,2.49352598
0.41751281,1.03110921,3.50205852,0.97284870
0.46323184,2.97161457,3.81519848,2.16984218
0.47217299,1.36241212,4.57563453,2.99320676
0.75915665,1.58171999,3.01578449,1.96963955
1.17284313,1.29030463,2.16193363,2.51450618
0.25815511,2.41717645,6.15519224,1.53369961
0.50212560,1.85006682,1.45264347,0.11648686
0.60652865,1.32220791,3.65807310,0.50141174
0.43036755,1.30437100,4.76091090,1.75374183
0.55600374,1.09718263,4.07076992,1.97730139
0.49532086,1.24295277,4.93064672,3.00738937
0.54221327,1.00606081,2.20383727,2.06918460
1.52672966,1.66675061,2.05082792,1.48802568
1.22347458,1.29837026,2.62632554,2.20844179
0.24714877,1.13127562,3.20583466,2.74573121
0.73932806,1.09757200,0.48347497,1.10521560
0.18078881,1.05214007,5.75495282,2.00244101
0.49312148,1.13482890,1.65999822,2.65055386
1.35282577,1.28402422,1.27931457,1.44123664
1.10558546,1.69182206,6.03984048,1.11519424
0.78100280,1.29852691,3.03132664,2.36674480
0.18808442,1.35943302,5.88139983,2.62876603
1.08313207,2.68698884,2.86517943,2.18534366
0.16324278,1.54175875,3.89130509,0.77706346
0.65161566,1.34705289,4.01853303,2.27098201
0.54412494,1.83140617,3.83915361,0.84807810
0.78592902,1.11337784,0.83037132,0.79745001
1.17644858,1.89541766,0.33188355,1.06778270
0.39787157,1.05809061,3.99243644,0.49902938
0.09570824,1.80357052,0.03059534,0.86370135
0.78767983,1.23191232,0.68749331,2.54897053
0.31314582,1.27566200,1.97302979,1.83741736
0.73794080,2.66123659,3.32480548,1.07572914
0.43150085,1.15375614,0.08409020,0.41555503
0.47121049,1.46700753,4.05613967,1.06700134
1.03764254,1.04307419,3.80272646,0.39901804
0.44159416,2.37968408,5.19596701,2.30196218
0.84294154,1.28743214,4.29515470,1.11886062
0.32942596,1.16406888,1.99454816,2.75791178
1.03370554,1.38539097,0.94902272,1.49563956
0.80296656,1.12220271,0.53611627,1.37580322
0.46005119,1.13170360,3.99648349,2.26726872
0.22702110,1.21957449,0.14392664,1.03769173
0.73228817,1.70000652,5.00313856,1.71806504
0.23109842,1.87823810,4.01049832,2.95100845
0.83808141,1.50444688,3.81279502,0.60266581
1.01127894,1.20117223,4.57578173,0.81893211
0.87269275,1.79826781,5.74661572,1.22429086
1.05162140,1.64239624,1.21190787,0.67117705
0.67741566,1.03769194,3.35301726,2.65323236
0.45676627,1.18323810,0.42536227,2.23056693
0.47645781,1.32744348,2.18836956,2.18903986
0.49597920,1.25216742,5.49063545,0.55054469
1.59051016,1.40965184,5.82428519,0.68782941
0.87001263,1.07610494,3.47238157,2.95602932
0.39312368,1.21097558,3.09497200,1.89434392
0.60520050,1.35509305,3.28314071,0.78074855
0.36308879,1.01435059,2.33161836,2.07450978
0.51791293,1.56529664,4.77458009,0.59563225
1.08421853,1.05045735,3.56875948,2.36693593
0.44678645,1.84019922,1.63821702,1.29483282
1.16611064,1.19689315,3.65273202,1.71809322
1.08092838,1.02669415,3.37676551,1.13256068
0.70118084,1.15457248,5.12968114,1.27069355
0.95344897,1.87995119,4.17915005,2.74013439
0.33422238,1.24359214,4.17295339,0.95906558
1.54990076,1.12054504,2.47397792,0.90778628
0.27217936,1.32104121,0.63300454,0.48360893
0.38266057,1.15531398,0.39387860,1.63070094
0.71765978,1.04366328,0.71055490,1.41654595
0.27538162,1.00614080,4.76341179,0.51872225
0.95589111,3.00215925,4.51625095,1.16590785
0.62822936,2.85337011,3.66138957,1.85366281
0.60613850,1.65870240,2.95479789,0.80900184
0.56763017,1.72923898,4.32881665,1.23783978
0.57850194,1.16347407,1.85056788,2.47393317
0.91726456,3.06597968,1.14640174,1.27198875
0.77869888,3.90406195,4.73763296,1.18827682
1.20428140,1.03064886,6.22302426,2.64125209
1.04649791,1.03373800,0.94427945,2.56305858
0.22457220,2.36789458,5.51797463,1.45396305
0.29134200,1.15313738,4.34296672,2.54314213
0.88450374,1.07216666,3.31272180,1.64645509
1.81754011,1.00557687,3.22014344,1.54798086
0.49110405,1.75555435,3.22066872,1.50885116
1.02037308,1.19735787,1.57198545,0.38957006
1.51681960,1.25580239,4.36813857,0.24177196
1.22351984,1.15898771,3.18264121,1.96292404
0.89155907,1.36162376,1.00400378,1.73229768
0.76074269,1.26172877,3.96590169,0.53091201
0.70558319,1.15027628,3.81199053,2.02471828
0.61086460,1.05975770,3.41940309,1.78199581
0.50581370,1.18519849,2.95081546,1.19465944
0.63170173,2.04529976,5.16453859,2.15322996
1.37739571,1.45643097,1.92171959,0.48103703
0.08317331,1.78226783,0.21915731,1.39900815
0.65187938,1.45312044,4.21568175,2.09151472
1.22747160,1.00027758,5.33019327,2.60490530
0.83259535,1.03409088,1.65404305,1.18205040
0.89880058,2.22972819,1.03625712,1.10365008
0.48693369,1.70789283,0.53483314,2.21852038
1.06389158,2.95173597,3.35352584,2.53951071
0.55682295,1.35277019,1.48070148,1.25138160
0.36525124,1.16449758,3.21500165,1.20184223
0.52530774,1.12959372,5.60050195,2.53248744
0.09142270,1.06582202,3.38021140,1.25030569
0.56579113,1.08675545,0.81888042,1.12742413
1.03475587,1.17247130,2.61702470,1.89560335
1.38741351,1.55753084,5.47674857,1.62583109
0.62130954,1.07760168,3.45179713,0.78320005
0.53800108,1.11528337,1.97120767,0.93088391
0.35000621,1.67625390,5.93718513,1.69405439
1.12259588,1.18096574,3.57757509,1.76033532
1.26407140,1.04406351,6.18994659,2.82190271
0.97909584,1.41582986,1.07826579,1.98888937
0.57881881,1.02576629,5.59615396,2.57607091
1.42218728,1.00399931,0.48334974,2.28529529
0.69154940,1.12391836,3.93694275,0.24952979
0.61178262,2.37917158,3.22021469,2.32544411
0.96046058,1.85104183,2.11234641,1.41514074
0.23716680,1.87413044,0.22152859,2.27638992
0.33351300,1.83886021,0.37908967,1.87296369
0.70830905,2.14619769,0.83149281,2.69683983
0.58697977,1.26138393,6.09870322,0.88957809
0.73080963,1.06098952,4.35125500,2.17998197
1.10076169,1.75503748,1.86872275,1.72126623
0.63220382,1.07040567,6.14476480,1.20833267
0.64510667,2.68462475,0.92376391,2.15922106
1.59434324,1.10022717,0.97866364,1.15483416
1.28400586,1.15533627,3.63830862,2.32151037
0.48612169,1.79317464,3.04590604,1.38148405
0.47991701,1.47900782,2.43937014,2.15473001
0.48058129,1.58379152,2.50990603,1.65763007
0.53682149,1.68943671,1.65038154,2.38360933
0.73787593,1.28352295,2.20767051,1.03906198
1.42734390,1.96378939,3.90621733,2.36264676
0.20257263,1.05898655,0.20254073,1.84327604
1.31569950,3.07723533,2.03963767,2.29645996
0.89374467,1.44672226,2.13260497,1.30976146
0.41227976,1.17491727,2.31884933,1.04340771
0.52457439,1.14097411,5.31122897,1.97134561
0.99754792,1.46501141,5.78628424,2.60508689
0.75883882,1.03691616,0.12899074,2.10980170
0.92155381,3.20871782,1.34953464,1.21691716
0.67016783,1.07891808,0.88687890,0.98789744
0.36520346,1.62702664,3.06967451,1.85972212
0.93449231,1.14970431,5.20277389,1.48799598
0.32155918,3.17944075,4.50636414,1.65671607
0.62855337,1.27152968,4.97892154,2.25706654
0.59210832,1.89253891,1.43799736,1.76734033
0.86115446,1.87082378,5.09778314,0.75309388
0.13957734,1.06989001,0.69580723,2.17100005
0.59949367,1.49554223,2.50426872,1.97303075
0.85840745,1.16474164,2.54513103,2.23253332
1.83148131,1.12608267,5.56637616,2.39282043
